userID,articleID
684,2534
684,1550
684,2456
684,1065
684,1180
684,2725
684,1546
684,827
684,80
684,1984
684,528
684,1962
684,1130
684,2281
684,1069
684,2285
684,1386
684,323
684,1180
684,952
684,1819
684,1763
684,1984
684,2725
684,501
684,2718
684,1386
684,1416
684,1598
684,995
684,524
684,2319
684,1969
684,646
684,528
684,374
684,630
684,827
684,1591
684,773
684,902
684,702
684,1496
684,1180
684,1577
684,1526
684,2319
684,2456
684,44
684,1665
684,2776
684,2235
684,2077
684,1477
684,2656
684,2319
684,2692
684,1416
684,2335
684,2534
684,2077
684,2460
684,2494
684,691
684,1154
684,2325
684,1084
684,2718
684,2853
684,2160
684,368
684,453
684,2014
684,520
684,2077
684,2077
684,1321
684,2175
684,1296
684,1647
684,635
684,2743
684,2756
684,2446
684,782
684,2014
684,1278
684,1037
685,1858
685,306
685,528
685,1858
685,2486
685,720
685,525
685,1059
685,1858
685,2692
685,215
685,1858
685,1747
685,1858
685,1858
686,1758
686,1758
686,384
686,1486
686,2356
686,348
686,987
686,1610
686,1486
686,348
686,1486
686,1530
687,837
687,1304
687,389
687,2052
687,2095
687,1955
687,37
687,2584
687,2746
687,1425
687,620
687,247
687,1886
688,693
688,2746
688,2740
688,298
688,67
688,1015
688,504
688,480
688,1221
688,1988
688,1568
688,2546
688,390
688,1221
688,380
688,1106
688,1568
688,2236
688,200
688,2229
688,1221
688,1176
688,67
688,3
688,563
688,380
688,504
688,1262
688,200
688,693
688,380
688,2609
688,1671
688,1913
688,693
688,298
688,587
688,2798
688,150
688,200
688,1176
688,380
688,2746
689,224
689,2298
689,2298
690,1530
690,1758
690,1498
690,2688
690,1932
690,1545
690,629
691,1614
691,1685
691,1091
691,1136
691,967
691,2608
691,1932
691,1030
691,2619
691,2735
691,2874
691,843
691,1048
691,1573
691,1689
691,1886
691,812
691,1374
691,692
691,2874
691,607
691,721
691,495
691,2168
691,1139
691,482
691,640
691,1432
691,2542
691,1534
691,1208
691,2298
691,2242
691,1995
691,2675
691,2204
691,2746
691,1865
691,1497
691,2224
691,2125
691,2316
691,739
691,750
691,576
691,1032
691,330
691,2604
691,637
691,2476
691,2584
691,1192
691,2844
691,525
691,1015
691,2746
691,1598
691,2656
691,2624
691,717
691,2099
691,1646
691,1054
691,487
691,1305
691,2092
691,2029
691,1178
691,2546
691,1
691,679
691,675
691,659
691,2432
691,2746
691,239
691,998
691,939
691,1403
691,6
691,1218
691,331
691,1069
691,67
691,761
691,1294
691,2716
691,356
691,2722
691,677
691,2714
691,717
691,1224
691,2513
691,928
691,2508
691,2100
691,939
691,873
691,358
691,127
691,2724
691,78
691,2208
691,1689
691,1078
691,330
691,1799
691,1909
691,1403
691,563
691,1851
691,2022
691,1500
691,2454
691,1362
691,2777
691,748
691,2368
691,2806
691,2699
691,2106
691,420
691,134
691,67
691,2289
691,476
691,1743
691,244
691,251
691,287
691,2677
691,2381
691,2282
691,956
691,986
691,1959
691,2022
691,664
691,1886
691,1932
691,1564
691,2316
691,2383
691,2823
691,1837
691,1208
691,27
691,203
691,2792
691,2504
691,1621
691,310
691,1823
691,2746
691,802
691,713
691,717
691,2474
691,2206
691,94
691,554
691,1022
691,1978
691,251
691,1093
691,2523
691,1625
691,2264
691,2050
691,2018
691,608
691,245
691,458
691,2153
691,886
691,0
691,1587
691,2656
691,1546
691,347
691,310
691,1455
691,607
691,1647
691,661
691,32
691,1977
691,803
691,1045
692,856
692,1191
692,1433
692,1013
692,1815
692,1666
692,1086
692,2690
692,2430
692,1160
692,2232
692,1815
692,1667
692,2746
692,1142
692,863
692,2746
692,2635
692,1932
693,652
694,2743
694,2509
694,2125
694,1638
694,416
694,2350
694,528
694,746
694,134
694,1109
694,415
694,416
694,1376
694,2043
694,2632
694,982
694,539
694,1788
694,2743
694,2519
694,1955
694,2685
694,209
694,1955
694,442
694,2573
694,2015
694,2043
694,2743
694,1084
694,2283
694,2460
694,2666
694,2839
694,982
694,2247
694,2149
694,817
694,2685
694,463
694,1526
694,1084
694,982
694,1631
694,1589
694,2043
694,2743
694,2725
694,1358
694,2283
694,2532
694,418
694,134
694,1955
694,2015
694,2666
694,1004
694,371
694,2283
694,2743
694,463
694,1081
694,2396
694,423
694,2844
694,1321
694,415
694,1347
694,1280
694,560
694,1726
694,463
694,2685
694,2519
694,463
694,2143
694,102
694,2031
694,246
695,775
695,49
695,1921
695,2518
695,2534
695,202
695,705
696,2349
696,2137
696,1665
696,2537
696,695
696,2656
696,891
696,146
696,1224
696,2349
696,2119
696,2531
696,1644
696,2329
696,840
696,1071
696,425
696,2329
696,2442
696,2160
696,1149
696,565
696,1578
696,1820
696,1347
696,844
696,986
696,2329
697,1106
697,1106
698,956
698,2387
698,65
698,630
698,1136
698,2417
698,1304
698,107
698,178
698,678
698,249
698,2806
698,2557
698,2711
699,1791
699,207
699,1061
699,2435
699,2711
699,2435
699,1878
699,2768
700,1276
700,126
700,131
700,2056
700,1757
700,2030
700,583
700,2785
700,622
700,306
700,2756
700,880
700,1260
700,1419
700,1908
700,1880
700,1786
700,1712
700,2164
700,2160
700,1308
700,1997
700,313
700,424
700,2030
700,928
700,970
700,273
700,536
700,2828
700,1432
700,41
700,1921
700,2164
700,844
700,1298
700,1440
700,163
700,1375
700,2326
700,502
700,1546
700,2360
700,2630
700,318
700,2525
700,978
700,2591
700,2383
700,2409
700,1554
700,2862
700,928
700,2462
700,1919
700,349
700,1914
700,2771
700,1280
700,2175
700,567
700,1816
700,849
700,563
700,480
700,926
700,2008
700,1757
700,1197
700,2442
700,2633
700,2591
700,1751
700,1310
700,2409
700,1461
700,1508
700,928
700,1320
700,1554
700,1932
700,319
700,2265
700,957
700,1932
700,2494
700,1773
700,2591
700,1998
700,32
700,2022
700,1757
700,335
700,482
700,732
700,807
700,445
700,387
700,2259
700,1022
700,255
700,702
700,2335
700,1349
700,1898
700,1498
700,668
700,1799
700,115
700,1608
700,399
700,1542
700,1998
700,1799
700,1440
700,1873
700,1508
700,1932
700,425
700,2030
700,2286
700,2666
700,41
700,2158
700,335
700,2347
700,1806
700,2537
700,573
700,2035
700,1273
700,2286
700,445
700,1666
700,675
700,2743
700,250
700,1567
700,501
700,1294
700,2746
700,1880
700,2829
700,1880
700,902
700,1491
700,271
700,2175
700,1473
700,2785
700,2471
700,1921
700,998
700,1754
700,461
700,1217
700,2326
700,1727
700,41
700,353
700,642
700,807
700,1461
700,495
700,957
700,642
700,2271
700,1071
700,2286
701,1837
701,746
701,2805
701,2805
701,1908
702,2739
702,1498
702,1498
702,2178
702,245
702,2739
702,2188
702,2206
702,2178
703,872
703,2831
703,1638
703,346
703,335
704,443
704,1321
704,2159
704,334
704,1498
704,2052
704,1474
704,2283
704,750
704,1372
704,1796
704,1860
704,379
704,442
704,443
704,1758
704,827
704,2791
704,891
704,368
704,1507
704,2356
704,2184
704,1320
704,2494
704,1376
704,67
704,2342
704,528
704,361
704,2466
704,691
704,2222
704,1376
704,1337
704,1984
704,2536
704,2281
704,1799
704,1530
704,539
704,1376
704,2763
704,2031
704,1372
704,1837
704,1738
704,1758
704,1486
704,1362
704,2675
704,1979
704,2283
704,1796
704,691
704,529
704,249
704,2321
704,827
704,2051
704,1308
704,2706
704,1474
704,1610
704,1137
704,948
704,1284
704,1684
704,702
704,1550
704,525
704,1945
705,2621
705,435
705,435
705,435
706,2761
706,2819
706,1071
706,1670
706,2370
706,1560
706,2502
706,2144
706,2819
706,1120
706,2763
706,1914
706,163
706,1178
706,2777
706,126
706,461
706,1598
706,2118
706,313
706,2394
706,2710
706,399
706,2154
706,318
706,2160
706,1880
706,127
706,1796
706,1149
706,1914
706,807
706,313
706,2675
706,41
706,1208
706,2746
706,258
706,2160
706,1598
706,2284
706,1473
706,2018
706,313
706,1598
706,1598
706,1981
707,2786
708,1294
708,1247
708,2160
709,2335
709,332
709,332
709,637
709,2335
709,1825
709,392
709,2743
709,1897
709,1961
709,207
709,415
709,2605
709,415
709,2335
709,1793
709,2743
709,258
709,1489
709,818
709,1074
709,1530
709,332
709,776
709,482
709,1793
709,2743
709,482
709,1606
709,2481
709,2120
709,2335
709,1311
709,415
709,2481
709,2075
709,1073
709,2335
709,64
709,2463
709,1961
709,684
709,2828
709,1816
709,1530
709,1191
709,372
709,1673
709,637
709,1825
709,1530
709,1825
709,415
709,1793
709,209
709,332
709,1269
709,776
709,2075
709,2075
709,1597
709,637
709,1547
709,158
709,600
709,2743
709,415
709,482
709,2746
709,536
709,1825
710,499
711,1411
711,1550
711,1810
711,2263
711,2355
711,189
711,686
711,197
711,1551
711,197
711,1609
711,1609
711,1534
712,2174
713,1786
713,2459
713,2746
713,2431
713,250
713,2055
713,1448
713,2613
713,1786
713,2451
713,1786
713,637
713,2298
713,2099
713,1786
713,2514
713,242
713,2451
713,2099
713,1719
713,669
713,1005
713,1518
713,50
713,1614
713,1614
713,1448
713,1647
713,2746
713,2514
714,2463
714,2877
714,1294
714,1333
714,2348
714,1562
714,1333
714,2083
714,415
715,721
715,2400
715,2146
715,314
715,1093
715,1048
715,314
715,1423
715,721
715,1425
715,9
715,300
715,2563
715,1621
715,2204
715,314
715,457
715,314
715,1598
715,721
715,721
715,1423
715,1210
715,1459
715,664
715,2032
715,1722
715,620
715,664
715,1423
715,664
715,618
715,314
715,664
715,821
715,314
715,1123
715,2055
715,2104
715,2563
715,314
715,1909
715,2508
715,327
715,721
715,821
715,618
715,2518
715,721
715,668
715,664
715,314
715,314
715,2518
716,2245
716,872
716,2500
716,2404
716,2036
716,1706
716,898
716,877
717,844
717,844
717,934
717,790
717,934
717,957
717,1277
717,2360
717,1880
717,318
717,2360
718,1197
718,1597
718,567
718,2518
718,1825
718,986
718,806
718,1321
718,2357
718,209
718,127
718,127
718,876
719,34
719,34
719,2443
719,668
719,1317
719,487
719,1489
719,1838
719,209
719,693
719,1795
719,2556
719,1046
719,635
719,34
719,2609
719,2134
719,668
719,34
719,668
720,1252
720,390
720,1673
720,575
720,1487
720,1642
720,575
720,2840
721,2270
721,1317
722,2696
722,1544
722,2298
722,2298
722,2298
722,2696
722,2723
722,721
722,1544
722,1374
722,2298
722,2696
722,2068
723,2638
723,1637
723,693
723,1538
723,1637
723,1637
723,2586
723,1637
723,1404
723,2375
724,567
724,1049
724,2746
724,1408
724,662
725,2414
725,1993
725,2414
725,1156
725,1993
726,2106
726,2746
727,746
727,746
727,746
727,2005
727,2763
727,2536
727,746
728,463
728,1515
728,1578
728,2202
729,2807
729,2537
729,2278
729,2584
729,398
729,1550
729,2031
729,626
729,2756
729,463
729,2692
729,209
729,614
729,1550
729,2258
729,1815
729,125
729,831
729,2876
729,425
729,1922
729,56
729,1201
729,2523
729,1412
729,2666
729,1370
729,1210
729,1201
729,1993
729,2460
729,1223
729,335
729,125
729,750
729,1120
729,617
729,2830
729,2584
729,2017
729,209
729,2017
729,2281
729,2197
729,2491
729,1278
729,2542
729,2876
729,1502
730,1666
730,1495
730,1188
730,2160
730,1666
730,2160
730,2048
730,2030
730,2030
730,2160
731,2169
731,1619
731,1984
731,2392
731,2392
731,1808
732,720
732,720
733,1720
733,2364
734,1550
734,1837
734,2744
734,1979
734,1550
734,981
734,1550
735,1376
735,1746
735,1726
736,2394
736,2286
736,1362
736,214
736,2643
736,214
736,1647
736,1587
736,2862
736,1580
736,1172
736,1073
736,2286
736,1878
736,1587
736,637
736,2529
736,67
736,1580
736,121
736,2286
736,1
736,127
736,2307
736,1403
736,2286
736,2029
736,1587
736,1580
736,486
737,217
737,2099
737,67
737,354
737,67
737,454
737,752
737,2831
737,224
737,1321
737,322
737,1647
737,2675
737,536
737,67
737,2289
737,2608
738,2533
738,1898
738,1162
738,1741
738,306
738,2562
738,1201
738,2554
738,1741
738,1873
738,642
738,171
738,918
738,304
738,343
738,1109
738,1638
738,2562
738,2707
738,662
738,455
738,266
738,918
738,662
738,2298
738,2257
738,319
738,171
738,171
738,379
738,2562
738,266
738,828
738,1524
738,826
738,1201
738,1825
738,2562
738,1199
738,171
738,1312
738,2666
738,2768
738,1530
738,2562
738,1199
738,1837
738,1199
738,1162
738,1312
738,1457
738,527
738,918
738,1858
738,527
738,319
738,2285
738,1521
738,1122
738,145
738,2068
739,92
739,2125
739,102
739,314
739,729
739,1455
739,209
739,314
739,2160
739,1169
739,2750
739,1923
739,2750
739,1160
739,1455
739,209
739,209
739,243
739,418
739,2160
739,209
739,2160
739,2288
739,1697
739,891
739,1550
739,180
739,591
739,1684
739,180
739,180
739,180
739,1229
739,2750
739,2160
739,1923
739,1550
739,1531
739,209
739,209
739,498
739,1550
739,2035
739,1094
739,1923
739,750
739,2258
739,1531
739,2258
739,1550
739,1550
739,1182
739,2365
739,1160
739,92
739,180
739,942
739,92
739,1550
739,591
739,1498
739,2379
739,1578
739,439
739,442
739,314
739,2035
739,942
739,591
739,1531
739,209
739,1094
739,498
739,1498
739,92
739,729
739,1160
739,750
739,1094
739,2288
739,498
739,2288
739,425
739,1160
739,1550
739,314
739,1722
740,2830
740,2031
740,369
740,2321
740,1797
740,1797
740,2830
740,56
740,2031
740,56
740,2830
740,369
740,56
740,2830
740,2321
740,2830
740,2877
740,2830
740,369
740,662
740,56
740,2321
740,369
740,369
740,1354
740,2031
740,369
740,662
740,2830
740,2666
740,2031
740,1453
740,2321
740,2345
740,2743
740,2031
740,1453
740,1550
740,56
740,1578
740,2673
740,2321
740,1550
740,369
740,2673
740,2830
740,1453
740,1453
740,2321
740,2321
740,1333
740,662
740,369
740,369
740,56
740,379
740,56
740,1550
740,2031
740,2830
740,2321
741,347
741,2139
741,348
741,2624
741,2052
741,2394
741,2658
741,2139
741,2746
741,2022
741,643
741,105
741,2265
741,415
741,1799
741,837
741,2383
741,2624
741,1932
741,1530
741,928
741,583
741,759
742,2584
742,928
742,2746
743,2160
743,2174
743,1597
743,471
743,1364
743,1368
744,192
744,398
744,2666
744,2074
744,1878
744,1878
745,1160
745,2488
745,2767
745,939
745,1878
745,10
745,275
745,1927
745,1341
746,2659
746,2706
746,2805
746,260
746,758
746,691
746,1136
746,1218
746,872
746,2579
746,1254
746,1546
746,2137
746,631
746,450
746,1898
746,146
746,658
746,2702
746,2579
746,1431
746,578
746,114
746,214
746,1629
746,1959
746,2795
746,2817
746,433
746,1987
746,2460
746,202
746,684
746,1254
746,2691
746,494
746,1201
746,1892
746,119
746,1218
746,1200
746,2524
746,121
746,1923
746,2718
746,1218
746,1956
746,1940
746,2579
746,982
746,2517
746,813
746,897
746,1630
746,1630
746,2423
746,1597
746,1539
746,1550
746,223
746,422
746,1847
746,1241
746,806
746,1370
746,852
746,1245
746,2363
746,929
746,684
746,1032
746,1646
746,578
746,1384
746,0
746,2712
746,578
746,904
746,732
746,2238
746,2432
746,2859
746,2259
746,192
746,578
746,2688
746,626
746,1597
746,2246
746,2584
746,1630
746,1218
746,1173
746,1898
746,1627
746,2579
746,674
746,2785
746,256
746,1860
746,2656
746,1982
746,1775
746,1304
746,578
746,2420
746,1424
746,337
746,1591
746,684
746,899
746,2432
746,2211
746,1700
746,1597
746,1546
746,2146
746,813
746,578
746,674
746,2681
746,239
746,1597
746,785
746,1630
746,937
746,1100
746,1597
746,1803
746,2120
746,933
746,1370
746,1245
746,1253
746,952
746,1138
746,1898
746,721
746,514
746,1371
746,1151
746,1551
746,674
746,2027
746,126
746,1017
746,798
746,2135
746,2542
746,1006
746,639
746,914
746,1546
746,220
746,1073
746,1892
746,78
746,2842
746,2546
746,2423
746,36
746,1517
746,2596
746,1153
746,686
746,973
746,1873
746,1630
746,903
746,441
746,1630
746,2290
746,1597
746,2711
746,1210
746,965
746,2560
746,2322
746,1630
746,668
746,463
746,1247
746,1687
746,544
746,1903
746,578
746,2656
746,1496
746,2817
746,1414
746,2211
746,2259
746,1630
746,1597
746,684
746,684
746,1153
746,775
746,892
746,732
746,1383
746,1630
746,239
746,1597
746,2584
746,258
746,618
746,600
746,1609
746,1999
746,1300
746,10
746,239
746,1318
746,2542
746,1546
746,1542
746,2299
746,2235
746,2596
746,1218
746,1524
746,2030
746,2239
746,2367
746,1757
746,515
746,2120
746,2832
746,1524
746,824
746,1546
746,684
746,295
746,1770
746,544
746,1496
746,2844
746,2876
746,1630
746,1597
746,2817
746,1406
746,1630
746,36
746,1403
746,1892
746,1630
746,467
746,2380
746,1700
746,578
746,1638
746,1546
746,544
746,845
746,982
746,1073
746,1554
746,2099
746,457
746,2531
746,35
746,1539
746,2525
746,1321
746,2334
746,982
746,2694
746,887
746,2281
746,1578
746,630
746,56
746,1218
746,2540
746,732
746,2542
746,768
746,415
746,578
746,339
746,1773
746,1218
746,1647
746,1667
746,1201
746,1772
746,9
746,658
746,1591
746,2462
746,162
746,1762
746,498
746,892
746,1496
746,2666
746,602
746,1898
746,2621
746,1898
746,1925
746,2089
746,565
746,1591
746,1630
746,1700
747,966
747,2159
747,891
747,1932
747,2542
748,348
748,425
748,1294
748,314
748,2542
748,1530
748,1086
748,1351
748,2258
748,1477
748,2258
748,348
748,583
748,1465
748,2258
748,2258
748,2623
748,2746
748,2258
748,2623
748,2623
748,1005
748,982
748,1530
748,858
748,1498
748,2746
748,1799
748,1990
748,2623
748,2099
748,2258
748,1022
748,625
748,2258
748,2259
748,1757
748,2623
748,2622
748,2258
748,240
749,378
749,1919
749,2735
749,1103
750,996
750,990
750,480
750,1498
750,2686
750,1946
750,908
750,2208
750,125
750,466
750,1496
750,1483
750,2854
750,2621
750,1412
750,2585
750,1176
750,214
750,125
750,1629
750,1931
750,1752
750,2759
750,1347
750,1735
750,1526
750,772
750,2081
750,460
750,113
750,567
750,525
750,247
750,2806
750,769
750,1598
750,2858
750,2300
750,1109
750,772
750,919
750,1750
750,1667
750,2666
750,189
750,2342
750,2542
750,2706
750,2494
750,1539
750,376
750,2464
750,1826
750,2504
750,2222
750,360
750,1417
750,1919
750,1261
750,1575
750,566
750,2524
750,2314
750,959
750,1113
750,1752
750,321
750,620
750,321
750,273
750,1575
750,1351
750,2051
750,1228
750,2872
750,2867
750,1511
750,2258
750,567
750,780
750,553
750,482
750,2759
750,78
750,2291
750,1760
750,998
750,1468
750,2568
750,2355
750,2724
750,367
750,1515
750,536
750,2459
750,1322
750,1417
750,2008
750,2189
750,486
750,482
750,251
750,1612
750,2005
750,77
750,2743
750,1367
750,1968
750,217
750,334
750,824
750,1866
750,1535
750,466
750,1748
750,321
750,788
750,48
750,2621
750,1727
750,610
750,482
750,2835
750,1860
750,149
750,321
750,2532
750,2858
750,2796
750,2729
750,1937
750,1527
750,524
750,2086
750,1902
750,2227
750,2272
750,482
750,721
750,2842
750,239
750,1534
750,735
750,864
750,2796
750,1188
750,67
750,1953
750,1551
750,166
750,125
750,1752
750,1597
750,321
750,2772
750,2520
750,455
750,1727
750,1448
750,380
750,482
750,131
750,113
750,2005
750,963
750,1010
750,255
750,1549
750,2675
750,1337
750,321
750,1931
750,722
750,1640
750,905
750,1417
750,1575
750,1617
750,227
750,2634
750,2834
750,1304
750,572
750,390
750,774
750,1528
750,254
750,163
750,2081
750,247
750,2185
750,2097
750,806
750,1935
750,2459
751,2414
752,1955
753,1445
753,394
753,1858
753,1333
753,394
754,918
754,2052
754,583
754,2160
754,1530
754,1980
754,1980
754,1955
754,2031
754,928
754,1955
754,1847
754,1833
754,2031
754,2022
754,415
754,2763
754,2022
754,1980
754,928
754,2624
754,2265
754,1244
754,2139
754,2019
755,489
755,918
755,343
755,2139
755,2019
755,1878
755,2746
755,2768
755,415
755,2429
755,1833
756,1507
756,2164
756,1453
756,1507
756,2431
756,2431
757,1775
757,1820
757,2750
757,2750
757,49
757,2750
757,2330
757,2330
757,2330
757,378
758,350
758,32
758,2032
758,2746
758,300
758,1550
758,284
758,1376
758,2746
758,300
758,1455
758,891
758,1374
758,1800
758,2055
759,2364
759,293
760,1197
760,1349
760,207
761,2381
761,1554
761,1467
761,1129
762,1746
762,2849
762,2208
762,928
762,1955
762,928
762,1109
762,2666
762,941
762,1746
763,2791
763,973
763,917
763,2718
763,97
763,2125
763,2624
763,662
763,1684
763,528
763,2718
763,2537
763,97
763,973
763,1837
764,2749
764,2277
764,176
764,1226
764,588
764,1589
764,1991
764,2140
764,1141
764,1304
764,2773
764,2502
765,583
765,1022
765,652
765,1530
765,2877
765,1467
765,583
765,2052
765,928
765,583
765,652
766,2345
766,335
766,2831
766,57
766,2160
766,1863
766,1208
766,1197
766,56
766,415
766,2756
766,1523
766,1993
766,2584
766,2584
766,2830
766,1609
767,746
767,1142
767,591
767,418
767,1751
767,19
767,932
767,1544
767,416
767,2254
767,2727
767,1531
767,440
767,746
767,2143
767,1094
767,440
767,1665
767,2202
767,1001
767,1290
767,2372
767,2727
767,772
767,620
767,1561
767,817
767,1477
768,2457
768,2459
768,1316
768,1369
768,1629
768,2151
768,200
768,200
768,1849
768,1316
768,1960
768,1538
768,2589
768,1629
768,1538
768,152
768,29
768,341
768,1304
768,823
768,1902
768,2369
768,2266
768,2459
768,1262
768,500
768,1860
768,823
768,200
768,2046
768,2736
768,29
769,2353
769,1862
769,2746
769,2746
769,2353
769,2746
769,1862
769,1956
769,1185
769,1862
770,1596
771,574
771,1248
771,2227
771,1945
771,1945
771,2051
771,2063
771,1575
771,390
771,390
771,1706
771,1448
771,2360
771,2621
771,1706
771,1706
771,1221
771,2621
771,2642
771,1549
771,2212
771,2185
771,1748
771,2713
771,2621
771,2073
771,2097
771,1221
771,902
771,2595
771,166
771,574
771,2097
771,2621
771,2117
771,2117
771,2759
771,2713
771,2740
771,1650
772,2735
772,2735
773,2061
774,2202
774,918
774,2666
774,274
774,2482
774,2605
774,2298
774,918
774,918
774,2202
774,2019
774,335
774,2202
774,2202
774,2605
774,2666
774,1562
774,2666
774,415
774,2202
774,918
774,616
774,415
774,192
774,2202
774,415
774,2877
774,335
774,879
774,2666
774,918
774,1833
774,2431
774,415
774,2106
774,335
774,2877
774,2666
774,2202
774,2290
774,918
775,2753
775,2160
775,2233
775,416
775,941
775,361
775,2753
775,941
775,2638
775,2297
775,2538
775,291
775,2726
775,1442
775,641
776,678
776,1454
776,985
776,2422
776,1610
776,324
776,61
776,1281
776,1573
776,1454
776,289
776,1454
776,2564
776,2379
776,471
776,312
776,656
776,1758
776,61
776,1454
776,629
776,2771
776,1571
776,347
776,347
776,443
777,675
777,815
777,2082
777,963
777,2400
777,96
777,2381
777,1589
777,1964
777,2466
777,2467
777,1093
777,698
777,2520
777,536
777,1709
777,1625
777,927
777,1775
777,2298
777,1403
777,2716
777,2183
777,1118
777,1709
777,2043
777,803
777,927
777,1932
778,343
778,2442
778,1416
778,926
778,1914
778,1323
778,389
778,807
778,538
778,970
779,963
779,2624
779,616
779,975
779,1799
779,643
779,935
779,1530
779,67
779,1980
779,2710
779,928
779,838
779,1178
779,2345
779,643
779,2624
779,937
779,2624
779,935
779,2785
779,1270
780,1643
780,2763
780,1923
780,702
780,830
780,2536
780,1820
780,2482
780,1570
780,1684
780,1837
780,1643
780,565
780,662
781,1160
781,750
781,1722
781,415
781,1923
781,253
781,1923
781,97
781,2365
781,1127
781,1160
781,1923
781,1923
781,1722
781,1923
781,1160
781,2125
782,1127
782,2008
782,2877
783,1487
783,2233
783,2030
783,2233
783,2233
783,232
783,426
783,2265
783,2475
783,2524
783,426
783,2265
783,426
783,1188
783,2067
783,2233
783,983
783,232
783,426
783,2786
783,1188
783,2758
783,983
783,1487
784,678
785,2743
785,2743
786,2482
787,425
787,1523
787,1294
787,1993
787,1333
787,831
787,1160
787,2743
787,2245
787,2031
787,1993
787,1467
787,1344
787,1467
787,1775
787,1354
787,652
787,2830
787,1354
787,1815
788,837
789,1333
789,1858
790,2605
790,2005
790,2297
790,1826
790,915
790,941
790,335
790,2711
790,2005
790,635
790,917
790,1642
790,1860
790,2666
790,2005
790,643
790,1955
790,1530
791,1578
791,742
791,620
791,2414
791,626
791,2414
791,57
791,2771
791,1932
791,203
791,2414
791,2258
791,2706
792,207
792,347
792,1321
792,1247
792,1775
792,410
792,335
792,1932
792,2605
792,2232
792,1666
792,928
792,1932
792,2051
792,410
792,207
792,2826
792,2638
792,2748
793,1769
793,2625
793,628
793,2494
793,2030
794,2621
794,2759
794,2835
794,158
794,1308
794,2759
794,353
794,615
794,2456
794,822
794,2621
794,2291
794,1935
794,408
794,2772
794,2621
794,1816
794,2081
794,408
794,2759
794,1816
794,408
794,353
794,408
794,353
794,2086
794,1905
794,189
794,1438
794,2621
794,408
794,405
794,217
794,163
794,1539
794,1308
794,217
794,536
794,592
794,217
794,2621
794,2621
794,592
794,615
794,192
794,408
794,2621
794,2621
794,478
794,408
794,1438
794,478
794,2688
794,1555
794,2759
794,2621
794,1438
794,2743
794,2390
795,1453
795,1341
795,662
795,425
795,2123
795,750
795,364
795,2123
795,840
795,425
795,2123
795,2100
795,246
795,1820
795,1498
795,2123
795,1453
795,2665
795,2623
795,528
795,246
795,1858
795,720
795,120
795,2767
795,720
795,840
795,1515
795,425
795,42
795,1358
795,2836
795,2788
795,750
795,2123
795,1445
795,1333
795,719
795,62
795,215
795,720
795,2219
795,2123
795,1341
795,2123
795,1358
795,1127
795,246
795,418
795,19
795,840
795,418
795,2357
795,425
795,2123
795,379
795,425
795,2623
795,939
795,1127
795,2877
795,425
795,939
795,2743
795,1127
795,209
795,1923
795,476
795,2100
795,418
795,2123
795,1210
795,418
795,1492
795,306
795,1597
796,209
796,536
796,2081
796,488
796,2160
796,1340
796,2805
796,209
796,1820
796,1491
796,970
797,1357
797,1496
797,782
797,535
797,2153
797,1597
797,840
797,766
797,379
797,1986
797,2068
797,1582
797,1550
797,1820
797,1940
797,2118
797,2279
797,1582
797,1445
797,2702
797,2810
797,2215
797,1323
797,514
797,2584
797,2791
797,1424
797,2125
797,394
797,812
797,994
797,2834
797,982
797,1323
797,37
797,1337
797,1582
797,1912
797,1667
797,1582
797,394
797,2791
797,812
797,806
797,840
797,782
797,498
797,2210
797,2420
797,2118
797,2385
797,2242
797,215
797,1561
797,2215
797,539
797,1453
797,1621
797,812
797,441
797,2242
797,2278
797,1767
797,1233
797,2278
797,394
797,2210
797,2118
797,2834
797,812
797,1775
797,2546
797,812
797,1197
797,782
797,1489
797,2288
797,2215
797,383
797,476
797,1912
797,2788
798,2067
798,1816
798,482
798,2067
798,1746
798,2067
798,189
798,1747
798,575
798,2005
798,2067
798,2266
798,725
798,2067
798,2342
798,1744
798,118
798,2067
798,2067
798,152
798,1362
798,1144
798,2736
798,2067
798,1144
798,2286
798,1136
798,983
798,764
798,1071
798,2777
798,2067
798,2067
798,1479
798,1935
798,2067
798,398
798,2067
798,2067
798,2067
798,2067
798,2786
798,2286
798,2067
798,958
798,2052
798,2208
798,1881
798,2067
798,2067
799,2746
799,1955
799,2605
799,2357
799,70
799,1955
800,2619
800,57
800,2657
800,2656
800,843
800,67
800,2656
800,2656
800,67
800,1678
800,57
800,251
800,2440
800,1175
800,1737
800,588
800,1349
800,2561
800,1542
800,2444
800,1455
800,57
800,2332
800,2478
800,637
800,1786
800,2332
800,2778
800,1163
800,2440
800,57
800,2531
800,2657
800,1667
800,391
800,765
800,2656
801,2709
801,1496
801,2175
801,1037
801,724
801,2649
801,705
801,2704
801,735
801,1905
801,705
801,2123
801,2750
801,2284
801,2176
801,1037
801,2704
801,2872
801,2838
801,296
801,23
801,1819
801,2344
801,1498
801,646
801,1653
801,2041
801,2313
801,2144
801,2344
801,2704
801,2709
801,705
801,2779
801,85
801,259
801,2712
801,2719
801,1874
801,262
801,2250
801,2657
801,835
801,481
801,2750
801,1868
801,1449
801,2041
801,667
801,1431
801,1333
801,2709
801,194
801,481
801,1614
801,1449
801,71
801,1619
801,10
801,1845
801,2508
801,2176
801,248
801,2693
801,2041
801,184
801,1879
801,2078
801,2855
801,2484
801,1940
801,2235
